"Tabela 1973 - Pessoas que frequentavam creche ou escola por nível de ensino, sexo e grupos de idade"
"Variável - Pessoas que frequentavam escola ou creche (Pessoas)"
"Brasil e Município";"Grupo de idade";"Ano x Nível de ensino ou curso que frequentavam x Sexo"
"Município";"Grupo de idade";"qtd_sup_10"
"Brasil e Município";"Grupo de idade";"Superior de graduação"
"Brasil e Município";"Grupo de idade";"Total"
"Perdigão (MG)";"Total";"222"
"Perdizes (MG)";"Total";"258"
"Perdões (MG)";"Total";"665"
"Periquito (MG)";"Total";"74"
"Pescador (MG)";"Total";"81"
"Piau (MG)";"Total";"32"
"Piedade de Caratinga (MG)";"Total";"47"
"Piedade de Ponte Nova (MG)";"Total";"37"
"Piedade do Rio Grande (MG)";"Total";"69"
"Piedade dos Gerais (MG)";"Total";"56"
"Pimenta (MG)";"Total";"254"
"Pingo-d'Água (MG)";"Total";"42"
"Pintópolis (MG)";"Total";"78"
"Piracema (MG)";"Total";"80"
"Pirajuba (MG)";"Total";"48"
"Piranga (MG)";"Total";"268"
"Piranguçu (MG)";"Total";"83"
"Piranguinho (MG)";"Total";"204"
"Pirapetinga (MG)";"Total";"217"
"Pirapora (MG)";"Total";"1601"
"Piraúba (MG)";"Total";"210"
"Pitangui (MG)";"Total";"695"
"Piumhi (MG)";"Total";"1036"
"Planura (MG)";"Total";"216"
"Poço Fundo (MG)";"Total";"471"
"Poços de Caldas (MG)";"Total";"5314"
"Pocrane (MG)";"Total";"78"
"Pompéu (MG)";"Total";"471"
"Ponte Nova (MG)";"Total";"1290"
"Ponto Chique (MG)";"Total";"68"
"Ponto dos Volantes (MG)";"Total";"117"
"Porteirinha (MG)";"Total";"478"
"Porto Firme (MG)";"Total";"237"
"Poté (MG)";"Total";"164"
"Pouso Alegre (MG)";"Total";"4828"
"Pouso Alto (MG)";"Total";"108"
"Prados (MG)";"Total";"77"
"Prata (MG)";"Total";"468"
"Pratápolis (MG)";"Total";"164"
"Pratinha (MG)";"Total";"55"
"Presidente Bernardes (MG)";"Total";"62"
"Presidente Juscelino (MG)";"Total";"67"
"Presidente Kubitschek (MG)";"Total";"13"
"Presidente Olegário (MG)";"Total";"312"
"Alto Jequitibá (MG)";"Total";"150"
"Prudente de Morais (MG)";"Total";"147"
"Quartel Geral (MG)";"Total";"71"
"Queluzito (MG)";"Total";"24"
"Raposos (MG)";"Total";"311"
"Raul Soares (MG)";"Total";"369"
"Recreio (MG)";"Total";"158"
"Reduto (MG)";"Total";"80"
"Resende Costa (MG)";"Total";"229"
"Resplendor (MG)";"Total";"263"
"Ressaquinha (MG)";"Total";"58"
"Riachinho (MG)";"Total";"102"
"Riacho dos Machados (MG)";"Total";"165"
"Ribeirão das Neves (MG)";"Total";"4460"
"Ribeirão Vermelho (MG)";"Total";"117"
"Rio Acima (MG)";"Total";"157"
"Rio Casca (MG)";"Total";"232"
"Rio Doce (MG)";"Total";"60"
"Rio do Prado (MG)";"Total";"37"
"Rio Espera (MG)";"Total";"119"
"Rio Manso (MG)";"Total";"91"
"Rio Novo (MG)";"Total";"168"
"Rio Paranaíba (MG)";"Total";"444"
"Rio Pardo de Minas (MG)";"Total";"351"
"Rio Piracicaba (MG)";"Total";"252"
"Rio Pomba (MG)";"Total";"525"
"Rio Preto (MG)";"Total";"91"
"Rio Vermelho (MG)";"Total";"130"
"Ritápolis (MG)";"Total";"70"
"Rochedo de Minas (MG)";"Total";"34"
"Rodeiro (MG)";"Total";"96"
"Romaria (MG)";"Total";"87"
"Rosário da Limeira (MG)";"Total";"48"
"Rubelita (MG)";"Total";"74"
"Rubim (MG)";"Total";"128"
"Sabará (MG)";"Total";"3546"
"Sabinópolis (MG)";"Total";"275"
"Sacramento (MG)";"Total";"549"
"Salinas (MG)";"Total";"886"
"Salto da Divisa (MG)";"Total";"63"
"Santa Bárbara (MG)";"Total";"614"
"Santa Bárbara do Leste (MG)";"Total";"112"
"Santa Bárbara do Monte Verde (MG)";"Total";"35"
"Santa Bárbara do Tugúrio (MG)";"Total";"65"
"Santa Cruz de Minas (MG)";"Total";"139"
"Santa Cruz de Salinas (MG)";"Total";"31"
"Santa Cruz do Escalvado (MG)";"Total";"45"
"Santa Efigênia de Minas (MG)";"Total";"41"
"Santa Fé de Minas (MG)";"Total";"88"
"Santa Helena de Minas (MG)";"Total";"72"
"Santa Juliana (MG)";"Total";"211"
"Santa Luzia (MG)";"Total";"4682"
"Santa Margarida (MG)";"Total";"162"
"Santa Maria de Itabira (MG)";"Total";"130"
"Santa Maria do Salto (MG)";"Total";"55"
"Santa Maria do Suaçuí (MG)";"Total";"260"
"Santana da Vargem (MG)";"Total";"148"
"Santana de Cataguases (MG)";"Total";"78"
"Santana de Pirapama (MG)";"Total";"109"
"Santana do Deserto (MG)";"Total";"34"
"Santana do Garambéu (MG)";"Total";"66"
"Santana do Jacaré (MG)";"Total";"43"
"Santana do Manhuaçu (MG)";"Total";"137"
"Santana do Paraíso (MG)";"Total";"347"
"Santana do Riacho (MG)";"Total";"54"
"Santana dos Montes (MG)";"Total";"38"
"Santa Rita de Caldas (MG)";"Total";"225"
"Santa Rita de Jacutinga (MG)";"Total";"80"
"Santa Rita de Minas (MG)";"Total";"83"
"Santa Rita de Ibitipoca (MG)";"Total";"58"
"Santa Rita do Itueto (MG)";"Total";"57"
"Santa Rita do Sapucaí (MG)";"Total";"1836"
"Santa Rosa da Serra (MG)";"Total";"36"
"Santa Vitória (MG)";"Total";"384"
"Santo Antônio do Amparo (MG)";"Total";"241"
"Santo Antônio do Aventureiro (MG)";"Total";"57"
"Santo Antônio do Grama (MG)";"Total";"82"
"Santo Antônio do Itambé (MG)";"Total";"45"
"Santo Antônio do Jacinto (MG)";"Total";"64"
"Santo Antônio do Monte (MG)";"Total";"448"
"Santo Antônio do Retiro (MG)";"Total";"36"
"Santo Antônio do Rio Abaixo (MG)";"Total";"30"
"Santo Hipólito (MG)";"Total";"24"
"Santos Dumont (MG)";"Total";"868"
"São Bento Abade (MG)";"Total";"56"
"São Brás do Suaçuí (MG)";"Total";"94"
"São Domingos das Dores (MG)";"Total";"86"
"São Domingos do Prata (MG)";"Total";"404"
"São Félix de Minas (MG)";"Total";"19"
"São Francisco (MG)";"Total";"1276"
"São Francisco de Paula (MG)";"Total";"105"
"São Francisco de Sales (MG)";"Total";"121"
"São Francisco do Glória (MG)";"Total";"112"
"São Geraldo (MG)";"Total";"182"
"São Geraldo da Piedade (MG)";"Total";"20"
"São Geraldo do Baixio (MG)";"Total";"41"
"São Gonçalo do Abaeté (MG)";"Total";"126"
"São Gonçalo do Pará (MG)";"Total";"214"
"São Gonçalo do Rio Abaixo (MG)";"Total";"172"
"São Gonçalo do Sapucaí (MG)";"Total";"381"
"São Gotardo (MG)";"Total";"761"
"São João Batista do Glória (MG)";"Total";"136"
"São João da Lagoa (MG)";"Total";"116"
"São João da Mata (MG)";"Total";"69"
"São João da Ponte (MG)";"Total";"231"
"São João das Missões (MG)";"Total";"149"
"São João del Rei (MG)";"Total";"3026"
"São João do Manhuaçu (MG)";"Total";"230"
"São João do Manteninha (MG)";"Total";"60"
"São João do Oriente (MG)";"Total";"159"
"São João do Pacuí (MG)";"Total";"38"
"São João do Paraíso (MG)";"Total";"453"
"São João Evangelista (MG)";"Total";"253"
"São João Nepomuceno (MG)";"Total";"539"
"São Joaquim de Bicas (MG)";"Total";"340"
"São José da Barra (MG)";"Total";"128"
"São José da Lapa (MG)";"Total";"421"
"São José da Safira (MG)";"Total";"42"
"São José da Varginha (MG)";"Total";"117"
"São José do Alegre (MG)";"Total";"51"
"São José do Divino (MG)";"Total";"34"
"São José do Goiabal (MG)";"Total";"81"
"São José do Jacuri (MG)";"Total";"60"
"São José do Mantimento (MG)";"Total";"24"
"São Lourenço (MG)";"Total";"1251"
"São Miguel do Anta (MG)";"Total";"190"
"São Pedro da União (MG)";"Total";"90"
"São Pedro dos Ferros (MG)";"Total";"157"
"São Pedro do Suaçuí (MG)";"Total";"72"
"São Romão (MG)";"Total";"165"
"São Roque de Minas (MG)";"Total";"110"
"São Sebastião da Bela Vista (MG)";"Total";"31"
"São Sebastião da Vargem Alegre (MG)";"Total";"44"
"São Sebastião do Anta (MG)";"Total";"63"
"São Sebastião do Maranhão (MG)";"Total";"107"
"São Sebastião do Oeste (MG)";"Total";"55"
"São Sebastião do Paraíso (MG)";"Total";"2130"
"São Sebastião do Rio Preto (MG)";"Total";"21"
"São Sebastião do Rio Verde (MG)";"Total";"35"
"São Tiago (MG)";"Total";"199"
"São Tomás de Aquino (MG)";"Total";"116"
"São Tomé das Letras (MG)";"Total";"77"
"São Vicente de Minas (MG)";"Total";"156"
"Sapucaí-Mirim (MG)";"Total";"69"
"Sardoá (MG)";"Total";"102"
"Sarzedo (MG)";"Total";"485"
"Setubinha (MG)";"Total";"116"
"Sem-Peixe (MG)";"Total";"33"
"Senador Amaral (MG)";"Total";"105"
"Senador Cortes (MG)";"Total";"59"
"Senador Firmino (MG)";"Total";"125"
"Senador José Bento (MG)";"Total";"36"
"Senador Modestino Gonçalves (MG)";"Total";"54"
"Senhora de Oliveira (MG)";"Total";"83"
"Senhora do Porto (MG)";"Total";"18"
"Senhora dos Remédios (MG)";"Total";"134"
"Sericita (MG)";"Total";"128"
"Seritinga (MG)";"Total";"36"
"Serra Azul de Minas (MG)";"Total";"29"
"Serra da Saudade (MG)";"Total";"25"
"Serra dos Aimorés (MG)";"Total";"106"
"Serra do Salitre (MG)";"Total";"198"
"Serrania (MG)";"Total";"110"
"Serranópolis de Minas (MG)";"Total";"44"
"Serranos (MG)";"Total";"36"
"Serro (MG)";"Total";"349"
"Sete Lagoas (MG)";"Total";"8247"
"Silveirânia (MG)";"Total";"66"
"Silvianópolis (MG)";"Total";"129"
"Simão Pereira (MG)";"Total";"14"
"Simonésia (MG)";"Total";"230"
"Sobrália (MG)";"Total";"103"
"Soledade de Minas (MG)";"Total";"76"
"Tabuleiro (MG)";"Total";"72"
"Taiobeiras (MG)";"Total";"482"
"Taparuba (MG)";"Total";"26"
"Tapira (MG)";"Total";"84"
"Tapiraí (MG)";"Total";"17"
"Taquaraçu de Minas (MG)";"Total";"20"
"Tarumirim (MG)";"Total";"270"
"Teixeiras (MG)";"Total";"270"
"Teófilo Otoni (MG)";"Total";"4100"
"Timóteo (MG)";"Total";"3340"
"Tiradentes (MG)";"Total";"128"
"Tiros (MG)";"Total";"142"
"Tocantins (MG)";"Total";"433"
"Tocos do Moji (MG)";"Total";"91"
"Toledo (MG)";"Total";"38"
"Tombos (MG)";"Total";"210"
"Três Corações (MG)";"Total";"1652"
"Três Marias (MG)";"Total";"487"
"Três Pontas (MG)";"Total";"1181"
"Tumiritinga (MG)";"Total";"52"
"Tupaciguara (MG)";"Total";"611"
"Turmalina (MG)";"Total";"450"
"Turvolândia (MG)";"Total";"107"
"Ubá (MG)";"Total";"2978"
"Ubaí (MG)";"Total";"182"
"Ubaporanga (MG)";"Total";"123"
"Uberaba (MG)";"Total";"15317"
"Uberlândia (MG)";"Total";"32666"
"Umburatiba (MG)";"Total";"3"
"Unaí (MG)";"Total";"2599"
"União de Minas (MG)";"Total";"81"
"Uruana de Minas (MG)";"Total";"60"
"Urucânia (MG)";"Total";"175"
"Urucuia (MG)";"Total";"134"
"Vargem Alegre (MG)";"Total";"132"
"Vargem Bonita (MG)";"Total";"52"
"Vargem Grande do Rio Pardo (MG)";"Total";"123"
"Varginha (MG)";"Total";"4463"
"Varjão de Minas (MG)";"Total";"98"
"Várzea da Palma (MG)";"Total";"718"
"Varzelândia (MG)";"Total";"313"
"Vazante (MG)";"Total";"543"
"Verdelândia (MG)";"Total";"75"
"Veredinha (MG)";"Total";"123"
"Veríssimo (MG)";"Total";"37"
"Vermelho Novo (MG)";"Total";"44"
"Vespasiano (MG)";"Total";"1825"
"Viçosa (MG)";"Total";"4125"
"Vieiras (MG)";"Total";"59"
"Mathias Lobato (MG)";"Total";"29"
"Virgem da Lapa (MG)";"Total";"215"
"Virgínia (MG)";"Total";"70"
"Virginópolis (MG)";"Total";"183"
"Virgolândia (MG)";"Total";"87"
"Visconde do Rio Branco (MG)";"Total";"988"
"Volta Grande (MG)";"Total";"102"
"Wenceslau Braz (MG)";"Total";"38"
"Afonso Cláudio (ES)";"Total";"500"
"Águia Branca (ES)";"Total";"147"
"Água Doce do Norte (ES)";"Total";"212"
"Alegre (ES)";"Total";"931"
"Alfredo Chaves (ES)";"Total";"263"
"Alto Rio Novo (ES)";"Total";"128"
"Anchieta (ES)";"Total";"531"
"Apiacá (ES)";"Total";"132"
"Aracruz (ES)";"Total";"2148"
"Atílio Vivácqua (ES)";"Total";"176"
"Baixo Guandu (ES)";"Total";"366"
"Barra de São Francisco (ES)";"Total";"806"
"Boa Esperança (ES)";"Total";"238"
"Bom Jesus do Norte (ES)";"Total";"238"
"Brejetuba (ES)";"Total";"202"
"Cachoeiro de Itapemirim (ES)";"Total";"6338"
"Cariacica (ES)";"Total";"8538"
"Castelo (ES)";"Total";"872"
"Colatina (ES)";"Total";"3939"
"Conceição da Barra (ES)";"Total";"348"
"Conceição do Castelo (ES)";"Total";"365"
"Divino de São Lourenço (ES)";"Total";"67"
"Domingos Martins (ES)";"Total";"453"
"Dores do Rio Preto (ES)";"Total";"91"
"Ecoporanga (ES)";"Total";"564"
"Fundão (ES)";"Total";"427"
"Governador Lindenberg (ES)";"Total";"215"
"Guaçuí (ES)";"Total";"840"
"Guarapari (ES)";"Total";"2442"
"Ibatiba (ES)";"Total";"305"
"Ibiraçu (ES)";"Total";"154"
"Ibitirama (ES)";"Total";"76"
"Iconha (ES)";"Total";"368"
"Irupi (ES)";"Total";"190"
"Itaguaçu (ES)";"Total";"252"
"Itapemirim (ES)";"Total";"464"
"Itarana (ES)";"Total";"242"
"Iúna (ES)";"Total";"466"
"Jaguaré (ES)";"Total";"522"
"Jerônimo Monteiro (ES)";"Total";"362"
"João Neiva (ES)";"Total";"600"
"Laranja da Terra (ES)";"Total";"126"
"Linhares (ES)";"Total";"4243"
"Mantenópolis (ES)";"Total";"210"
"Marataízes (ES)";"Total";"1094"
"Marechal Floriano (ES)";"Total";"265"
"Marilândia (ES)";"Total";"375"
"Mimoso do Sul (ES)";"Total";"427"
"Montanha (ES)";"Total";"362"
"Mucurici (ES)";"Total";"98"
"Muniz Freire (ES)";"Total";"340"
"Muqui (ES)";"Total";"255"
"Nova Venécia (ES)";"Total";"1363"
"Pancas (ES)";"Total";"342"
"Pedro Canário (ES)";"Total";"355"
"Pinheiros (ES)";"Total";"428"
"Piúma (ES)";"Total";"436"
"Ponto Belo (ES)";"Total";"125"
"Presidente Kennedy (ES)";"Total";"327"
"Rio Bananal (ES)";"Total";"352"
"Rio Novo do Sul (ES)";"Total";"251"
"Santa Leopoldina (ES)";"Total";"172"
"Santa Maria de Jetibá (ES)";"Total";"495"
"Santa Teresa (ES)";"Total";"612"
"São Domingos do Norte (ES)";"Total";"208"
"São Gabriel da Palha (ES)";"Total";"597"
"São José do Calçado (ES)";"Total";"190"
"São Mateus (ES)";"Total";"3071"
"São Roque do Canaã (ES)";"Total";"259"
"Serra (ES)";"Total";"12866"
"Sooretama (ES)";"Total";"349"
"Vargem Alta (ES)";"Total";"322"
"Venda Nova do Imigrante (ES)";"Total";"677"
"Viana (ES)";"Total";"1149"
"Vila Pavão (ES)";"Total";"199"
"Vila Valério (ES)";"Total";"196"
"Vila Velha (ES)";"Total";"20446"
"Vitória (ES)";"Total";"23971"
"Angra dos Reis (RJ)";"Total";"3099"
"Aperibé (RJ)";"Total";"259"
"Araruama (RJ)";"Total";"2234"
"Areal (RJ)";"Total";"256"
"Armação dos Búzios (RJ)";"Total";"454"
"Arraial do Cabo (RJ)";"Total";"546"
"Barra do Piraí (RJ)";"Total";"2178"
"Barra Mansa (RJ)";"Total";"4754"
"Belford Roxo (RJ)";"Total";"6184"
"Bom Jardim (RJ)";"Total";"283"
"Bom Jesus do Itabapoana (RJ)";"Total";"940"
"Cabo Frio (RJ)";"Total";"4884"
"Cachoeiras de Macacu (RJ)";"Total";"873"
"Cambuci (RJ)";"Total";"248"
"Carapebus (RJ)";"Total";"290"
"Comendador Levy Gasparian (RJ)";"Total";"142"
"Campos dos Goytacazes (RJ)";"Total";"12612"
"Cantagalo (RJ)";"Total";"500"
"Cardoso Moreira (RJ)";"Total";"291"
"Carmo (RJ)";"Total";"296"
"Casimiro de Abreu (RJ)";"Total";"755"
"Conceição de Macabu (RJ)";"Total";"373"
"Cordeiro (RJ)";"Total";"617"
"Duas Barras (RJ)";"Total";"215"
"Duque de Caxias (RJ)";"Total";"17670"
"Engenheiro Paulo de Frontin (RJ)";"Total";"346"
"Guapimirim (RJ)";"Total";"732"
"Iguaba Grande (RJ)";"Total";"567"
"Itaboraí (RJ)";"Total";"3971"
"Itaguaí (RJ)";"Total";"2246"
"Italva (RJ)";"Total";"329"
"Itaocara (RJ)";"Total";"570"
"Itaperuna (RJ)";"Total";"3129"
"Itatiaia (RJ)";"Total";"661"
"Japeri (RJ)";"Total";"721"
"Laje do Muriaé (RJ)";"Total";"165"
"Macaé (RJ)";"Total";"6709"
"Macuco (RJ)";"Total";"107"
"Magé (RJ)";"Total";"3819"
"Mangaratiba (RJ)";"Total";"880"
"Maricá (RJ)";"Total";"3016"
"Mendes (RJ)";"Total";"498"
"Mesquita (RJ)";"Total";"4186"
"Miguel Pereira (RJ)";"Total";"461"
"Miracema (RJ)";"Total";"754"
"Natividade (RJ)";"Total";"307"
"Nilópolis (RJ)";"Total";"5218"
"Niterói (RJ)";"Total";"31841"
"Nova Friburgo (RJ)";"Total";"4852"
"Nova Iguaçu (RJ)";"Total";"16549"
"Paracambi (RJ)";"Total";"1007"
"Paraíba do Sul (RJ)";"Total";"1076"
"Paraty (RJ)";"Total";"676"
"Paty do Alferes (RJ)";"Total";"373"
"Petrópolis (RJ)";"Total";"9657"
"Pinheiral (RJ)";"Total";"455"
"Piraí (RJ)";"Total";"633"
"Porciúncula (RJ)";"Total";"308"
"Porto Real (RJ)";"Total";"383"
"Quatis (RJ)";"Total";"227"
"Queimados (RJ)";"Total";"1846"
"Quissamã (RJ)";"Total";"583"
"Resende (RJ)";"Total";"4812"
"Rio Bonito (RJ)";"Total";"1310"
"Rio Claro (RJ)";"Total";"224"
"Rio das Flores (RJ)";"Total";"150"
"Rio das Ostras (RJ)";"Total";"3567"
"Rio de Janeiro (RJ)";"Total";"273362"
"Santa Maria Madalena (RJ)";"Total";"177"
"Santo Antônio de Pádua (RJ)";"Total";"956"
"São Francisco de Itabapoana (RJ)";"Total";"723"
"São Fidélis (RJ)";"Total";"786"
"São Gonçalo (RJ)";"Total";"28653"
"São João da Barra (RJ)";"Total";"671"
"São João de Meriti (RJ)";"Total";"10066"
"São José de Ubá (RJ)";"Total";"145"
"São José do Vale do Rio Preto (RJ)";"Total";"390"
"São Pedro da Aldeia (RJ)";"Total";"2009"
"São Sebastião do Alto (RJ)";"Total";"148"
"Sapucaia (RJ)";"Total";"305"
"Saquarema (RJ)";"Total";"1216"
"Seropédica (RJ)";"Total";"2912"
"Silva Jardim (RJ)";"Total";"147"
"Sumidouro (RJ)";"Total";"90"
"Tanguá (RJ)";"Total";"325"
"Teresópolis (RJ)";"Total";"5038"
"Trajano de Moraes (RJ)";"Total";"135"
"Três Rios (RJ)";"Total";"2645"
"Valença (RJ)";"Total";"2258"
"Varre-Sai (RJ)";"Total";"157"
"Vassouras (RJ)";"Total";"1355"
"Volta Redonda (RJ)";"Total";"11004"
"Adamantina (SP)";"Total";"1484"
"Adolfo (SP)";"Total";"86"
"Aguaí (SP)";"Total";"578"
"Águas da Prata (SP)";"Total";"132"
"Águas de Lindóia (SP)";"Total";"342"
"Águas de Santa Bárbara (SP)";"Total";"128"
"Águas de São Pedro (SP)";"Total";"96"
"Agudos (SP)";"Total";"871"
"Alambari (SP)";"Total";"74"
"Alfredo Marcondes (SP)";"Total";"112"
"Altair (SP)";"Total";"88"
"Altinópolis (SP)";"Total";"413"
"Alto Alegre (SP)";"Total";"76"
"Alumínio (SP)";"Total";"603"
"Álvares Florence (SP)";"Total";"46"
"Álvares Machado (SP)";"Total";"688"
"Álvaro de Carvalho (SP)";"Total";"43"
"Alvinlândia (SP)";"Total";"144"
"Americana (SP)";"Total";"10311"
"Américo Brasiliense (SP)";"Total";"525"
"Américo de Campos (SP)";"Total";"134"
"Amparo (SP)";"Total";"2073"
"Analândia (SP)";"Total";"125"
"Andradina (SP)";"Total";"2260"
"Angatuba (SP)";"Total";"538"
"Anhembi (SP)";"Total";"92"
"Anhumas (SP)";"Total";"69"
"Aparecida (SP)";"Total";"804"
"Aparecida d'Oeste (SP)";"Total";"155"
"Apiaí (SP)";"Total";"394"
"Araçariguama (SP)";"Total";"400"
"Araçatuba (SP)";"Total";"7254"
"Araçoiaba da Serra (SP)";"Total";"910"
"Aramina (SP)";"Total";"114"
"Arandu (SP)";"Total";"35"
"Arapeí (SP)";"Total";"35"
"Araraquara (SP)";"Total";"9964"
"Araras (SP)";"Total";"4432"
"Arco-Íris (SP)";"Total";"53"
"Arealva (SP)";"Total";"208"
"Areias (SP)";"Total";"35"
"Areiópolis (SP)";"Total";"142"
"Ariranha (SP)";"Total";"213"
"Artur Nogueira (SP)";"Total";"1261"
"Arujá (SP)";"Total";"2475"
"Aspásia (SP)";"Total";"80"
"Assis (SP)";"Total";"4461"
"Atibaia (SP)";"Total";"4280"
"Auriflama (SP)";"Total";"440"
"Avaí (SP)";"Total";"95"
"Avanhandava (SP)";"Total";"144"
"Avaré (SP)";"Total";"1955"
"Bady Bassitt (SP)";"Total";"459"
"Balbinos (SP)";"Total";"33"
"Bálsamo (SP)";"Total";"220"
"Bananal (SP)";"Total";"229"
"Barão de Antonina (SP)";"Total";"69"
"Barbosa (SP)";"Total";"98"
"Bariri (SP)";"Total";"710"
"Barra Bonita (SP)";"Total";"1169"
"Barra do Chapéu (SP)";"Total";"29"
"Barra do Turvo (SP)";"Total";"70"
"Barretos (SP)";"Total";"4862"
"Barrinha (SP)";"Total";"636"
"Barueri (SP)";"Total";"8712"
"Bastos (SP)";"Total";"835"
"Batatais (SP)";"Total";"1772"
"Bauru (SP)";"Total";"14917"
"Bebedouro (SP)";"Total";"2958"
"Bento de Abreu (SP)";"Total";"43"
"Bernardino de Campos (SP)";"Total";"264"
"Bertioga (SP)";"Total";"771"
"Bilac (SP)";"Total";"258"
"Birigui (SP)";"Total";"2926"
"Biritiba Mirim (SP)";"Total";"332"
"Boa Esperança do Sul (SP)";"Total";"175"
"Bocaina (SP)";"Total";"269"
"Bofete (SP)";"Total";"166"
"Boituva (SP)";"Total";"1522"
"Bom Jesus dos Perdões (SP)";"Total";"310"
"Bom Sucesso de Itararé (SP)";"Total";"31"
"Borá (SP)";"Total";"16"
"Boracéia (SP)";"Total";"87"
"Borborema (SP)";"Total";"277"
"Borebi (SP)";"Total";"32"
"Botucatu (SP)";"Total";"4912"
"Bragança Paulista (SP)";"Total";"4815"
"Braúna (SP)";"Total";"109"
"Brejo Alegre (SP)";"Total";"36"
"Brodowski (SP)";"Total";"376"
"Brotas (SP)";"Total";"338"
"Buri (SP)";"Total";"293"
"Buritama (SP)";"Total";"501"
"Buritizal (SP)";"Total";"153"
"Cabrália Paulista (SP)";"Total";"68"
"Cabreúva (SP)";"Total";"1069"
"Caçapava (SP)";"Total";"2609"
"Cachoeira Paulista (SP)";"Total";"990"
"Caconde (SP)";"Total";"368"
"Cafelândia (SP)";"Total";"423"
"Caiabu (SP)";"Total";"180"
"Caieiras (SP)";"Total";"3452"
"Caiuá (SP)";"Total";"80"
"Cajamar (SP)";"Total";"1871"
"Cajati (SP)";"Total";"536"
"Cajobi (SP)";"Total";"250"
"Cajuru (SP)";"Total";"429"
"Campina do Monte Alegre (SP)";"Total";"44"
"Campinas (SP)";"Total";"51388"
"Campo Limpo Paulista (SP)";"Total";"2566"
"Campos do Jordão (SP)";"Total";"977"
"Campos Novos Paulista (SP)";"Total";"122"
"Cananéia (SP)";"Total";"167"
"Canas (SP)";"Total";"62"
"Cândido Mota (SP)";"Total";"633"
"Cândido Rodrigues (SP)";"Total";"71"
"Canitar (SP)";"Total";"103"
"Capão Bonito (SP)";"Total";"823"
"Capela do Alto (SP)";"Total";"348"
"Capivari (SP)";"Total";"1244"
"Caraguatatuba (SP)";"Total";"2308"
"Carapicuíba (SP)";"Total";"12309"
"Cardoso (SP)";"Total";"387"
"Casa Branca (SP)";"Total";"586"
"Cássia dos Coqueiros (SP)";"Total";"89"
"Castilho (SP)";"Total";"442"
"Catanduva (SP)";"Total";"3468"
"Catiguá (SP)";"Total";"83"
"Cedral (SP)";"Total";"187"
"Cerqueira César (SP)";"Total";"420"
"Cerquilho (SP)";"Total";"1392"
"Cesário Lange (SP)";"Total";"204"
"Charqueada (SP)";"Total";"363"
"Clementina (SP)";"Total";"162"
"Colina (SP)";"Total";"521"
"Colômbia (SP)";"Total";"157"
"Conchal (SP)";"Total";"589"
"Conchas (SP)";"Total";"290"
"Cordeirópolis (SP)";"Total";"805"
"Coroados (SP)";"Total";"131"
"Coronel Macedo (SP)";"Total";"83"
"Corumbataí (SP)";"Total";"66"
"Cosmópolis (SP)";"Total";"1171"
"Cosmorama (SP)";"Total";"183"
"Cotia (SP)";"Total";"5859"
"Cravinhos (SP)";"Total";"935"
"Cristais Paulista (SP)";"Total";"157"
"Cruzália (SP)";"Total";"50"
"Cruzeiro (SP)";"Total";"2607"
"Cubatão (SP)";"Total";"2877"
"Cunha (SP)";"Total";"332"
"Descalvado (SP)";"Total";"1044"
"Diadema (SP)";"Total";"11663"
"Dirce Reis (SP)";"Total";"100"
"Divinolândia (SP)";"Total";"229"
"Dobrada (SP)";"Total";"191"
"Dois Córregos (SP)";"Total";"792"
"Dolcinópolis (SP)";"Total";"86"
"Dourado (SP)";"Total";"259"
"Dracena (SP)";"Total";"1478"
"Duartina (SP)";"Total";"380"
"Dumont (SP)";"Total";"175"
"Echaporã (SP)";"Total";"244"
"Eldorado (SP)";"Total";"191"
"Elias Fausto (SP)";"Total";"201"
"Elisiário (SP)";"Total";"33"
"Embaúba (SP)";"Total";"41"
"Embu das Artes (SP)";"Total";"5753"
"Embu-Guaçu (SP)";"Total";"1757"
"Emilianópolis (SP)";"Total";"80"
"Engenheiro Coelho (SP)";"Total";"1027"
"Espírito Santo do Pinhal (SP)";"Total";"1310"
"Espírito Santo do Turvo (SP)";"Total";"127"
"Estrela d'Oeste (SP)";"Total";"243"
"Estrela do Norte (SP)";"Total";"55"
"Euclides da Cunha Paulista (SP)";"Total";"180"
"Fartura (SP)";"Total";"491"
"Fernandópolis (SP)";"Total";"2705"
"Fernando Prestes (SP)";"Total";"130"
"Fernão (SP)";"Total";"22"
"Ferraz de Vasconcelos (SP)";"Total";"3985"
"Flora Rica (SP)";"Total";"54"
"Floreal (SP)";"Total";"123"
"Flórida Paulista (SP)";"Total";"265"
"Florínea (SP)";"Total";"102"
"Franca (SP)";"Total";"10211"
"Francisco Morato (SP)";"Total";"2296"
"Franco da Rocha (SP)";"Total";"2842"
"Gabriel Monteiro (SP)";"Total";"85"
"Gália (SP)";"Total";"166"
"Garça (SP)";"Total";"1511"
"Gastão Vidigal (SP)";"Total";"104"
"Gavião Peixoto (SP)";"Total";"80"
"General Salgado (SP)";"Total";"416"
"Getulina (SP)";"Total";"176"
"Glicério (SP)";"Total";"71"
"Guaiçara (SP)";"Total";"200"
"Guaimbê (SP)";"Total";"93"
"Guaíra (SP)";"Total";"1359"
"Guapiaçu (SP)";"Total";"384"
"Guapiara (SP)";"Total";"152"
"Guará (SP)";"Total";"359"
"Guaraçaí (SP)";"Total";"147"
"Guaraci (SP)";"Total";"294"
