"Tabela 3741 - Taxa de analfabetismo das pessoas de 10 a 17 anos de idade e Percentual de pessoas que não frequentavam escola na população de 10 a 17 anos de idade, por grupos de idade e situação de ocupação na semana de referência"
"Variável - Taxa de analfabetismo das pessoas de 10 a 17 anos de idade (%)"
"Município";"Situação de ocupação na semana de referência";"Ano x Grupo de idade"
"Município";"Situação de ocupação na semana de referência";"2010"
"Município";"Situação de ocupação na semana de referência";"Total"
"Nova Porteirinha (MG)";"Total";"2,4"
"Nova Resende (MG)";"Total";"1,3"
"Nova Serrana (MG)";"Total";"0,4"
"Novo Cruzeiro (MG)";"Total";"4,3"
"Novo Oriente de Minas (MG)";"Total";"3,5"
"Novorizonte (MG)";"Total";"2,2"
"Olaria (MG)";"Total";"2,6"
"Olhos-d'Água (MG)";"Total";"1,5"
"Olímpio Noronha (MG)";"Total";"1,4"
"Oliveira (MG)";"Total";"0,6"
"Oliveira Fortes (MG)";"Total";"4,0"
"Onça de Pitangui (MG)";"Total";"1,4"
"Oratórios (MG)";"Total";"1,6"
"Orizânia (MG)";"Total";"1,7"
"Ouro Branco (MG)";"Total";"1,1"
"Ouro Fino (MG)";"Total";"1,5"
"Ouro Preto (MG)";"Total";"0,8"
"Ouro Verde de Minas (MG)";"Total";"3,0"
"Padre Carvalho (MG)";"Total";"5,2"
"Padre Paraíso (MG)";"Total";"3,6"
"Paineiras (MG)";"Total";"0,5"
"Pains (MG)";"Total";"-"
"Pai Pedro (MG)";"Total";"2,9"
"Paiva (MG)";"Total";"-"
"Palma (MG)";"Total";"1,9"
"Palmópolis (MG)";"Total";"4,1"
"Papagaios (MG)";"Total";"1,4"
"Paracatu (MG)";"Total";"1,7"
"Pará de Minas (MG)";"Total";"0,3"
"Paraguaçu (MG)";"Total";"1,0"
"Paraisópolis (MG)";"Total";"1,2"
"Paraopeba (MG)";"Total";"1,3"
"Passabém (MG)";"Total";"0,8"
"Passa Quatro (MG)";"Total";"1,8"
"Passa Tempo (MG)";"Total";"-"
"Passa Vinte (MG)";"Total";"2,4"
"Passos (MG)";"Total";"1,0"
"Patis (MG)";"Total";"3,0"
"Patos de Minas (MG)";"Total";"0,9"
"Patrocínio (MG)";"Total";"1,2"
"Patrocínio do Muriaé (MG)";"Total";"1,5"
"Paula Cândido (MG)";"Total";"0,2"
"Paulistas (MG)";"Total";"1,8"
"Pavão (MG)";"Total";"3,3"
"Peçanha (MG)";"Total";"3,5"
"Pedra Azul (MG)";"Total";"1,6"
"Pedra Bonita (MG)";"Total";"2,5"
"Pedra do Anta (MG)";"Total";"1,6"
"Pedra do Indaiá (MG)";"Total";"0,8"
"Pedra Dourada (MG)";"Total";"5,4"
"Pedralva (MG)";"Total";"0,6"
"Pedras de Maria da Cruz (MG)";"Total";"2,6"
"Pedrinópolis (MG)";"Total";"2,7"
"Pedro Leopoldo (MG)";"Total";"0,9"
"Pedro Teixeira (MG)";"Total";"0,8"
"Pequeri (MG)";"Total";"0,5"
"Pequi (MG)";"Total";"-"
"Perdigão (MG)";"Total";"2,1"
"Perdizes (MG)";"Total";"1,8"
"Perdões (MG)";"Total";"0,5"
"Periquito (MG)";"Total";"2,3"
"Pescador (MG)";"Total";"0,4"
"Piau (MG)";"Total";"0,8"
"Piedade de Caratinga (MG)";"Total";"1,6"
"Piedade de Ponte Nova (MG)";"Total";"1,7"
"Piedade do Rio Grande (MG)";"Total";"0,6"
"Piedade dos Gerais (MG)";"Total";"1,3"
"Pimenta (MG)";"Total";"1,4"
"Pingo-d'Água (MG)";"Total";"1,6"
"Pintópolis (MG)";"Total";"1,1"
"Piracema (MG)";"Total";"1,5"
"Pirajuba (MG)";"Total";"0,5"
"Piranga (MG)";"Total";"0,9"
"Piranguçu (MG)";"Total";"1,7"
"Piranguinho (MG)";"Total";"0,9"
"Pirapetinga (MG)";"Total";"0,6"
"Pirapora (MG)";"Total";"0,8"
"Piraúba (MG)";"Total";"0,5"
"Pitangui (MG)";"Total";"0,9"
"Piumhi (MG)";"Total";"1,2"
"Planura (MG)";"Total";"-"
"Poço Fundo (MG)";"Total";"1,0"
"Poços de Caldas (MG)";"Total";"0,7"
"Pocrane (MG)";"Total";"2,1"
"Pompéu (MG)";"Total";"1,1"
"Ponte Nova (MG)";"Total";"0,8"
"Ponto Chique (MG)";"Total";"1,3"
"Ponto dos Volantes (MG)";"Total";"5,3"
"Porteirinha (MG)";"Total";"1,7"
"Porto Firme (MG)";"Total";"-"
"Poté (MG)";"Total";"3,3"
"Pouso Alegre (MG)";"Total";"1,2"
"Pouso Alto (MG)";"Total";"1,9"
"Prados (MG)";"Total";"1,0"
"Prata (MG)";"Total";"2,1"
"Pratápolis (MG)";"Total";"1,2"
"Pratinha (MG)";"Total";"-"
"Presidente Bernardes (MG)";"Total";"0,6"
"Presidente Juscelino (MG)";"Total";"1,7"
"Presidente Kubitschek (MG)";"Total";"1,4"
"Presidente Olegário (MG)";"Total";"0,4"
"Alto Jequitibá (MG)";"Total";"0,4"
"Prudente de Morais (MG)";"Total";"2,6"
"Quartel Geral (MG)";"Total";"2,0"
"Queluzito (MG)";"Total";"-"
"Raposos (MG)";"Total";"1,0"
"Raul Soares (MG)";"Total";"3,1"
"Recreio (MG)";"Total";"2,1"
"Reduto (MG)";"Total";"1,2"
"Resende Costa (MG)";"Total";"0,4"
"Resplendor (MG)";"Total";"1,1"
"Ressaquinha (MG)";"Total";"0,9"
"Riachinho (MG)";"Total";"2,2"
"Riacho dos Machados (MG)";"Total";"1,2"
"Ribeirão das Neves (MG)";"Total";"1,3"
"Ribeirão Vermelho (MG)";"Total";"1,0"
"Rio Acima (MG)";"Total";"1,7"
"Rio Casca (MG)";"Total";"1,0"
"Rio Doce (MG)";"Total";"1,9"
"Rio do Prado (MG)";"Total";"2,5"
"Rio Espera (MG)";"Total";"0,9"
"Rio Manso (MG)";"Total";"-"
"Rio Novo (MG)";"Total";"2,6"
"Rio Paranaíba (MG)";"Total";"-"
"Rio Pardo de Minas (MG)";"Total";"2,3"
"Rio Piracicaba (MG)";"Total";"1,0"
"Rio Pomba (MG)";"Total";"0,7"
"Rio Preto (MG)";"Total";"1,6"
"Rio Vermelho (MG)";"Total";"3,9"
"Ritápolis (MG)";"Total";"1,9"
"Rochedo de Minas (MG)";"Total";"0,7"
"Rodeiro (MG)";"Total";"0,6"
"Romaria (MG)";"Total";"2,7"
"Rosário da Limeira (MG)";"Total";"0,8"
"Rubelita (MG)";"Total";"3,4"
"Rubim (MG)";"Total";"4,3"
"Sabará (MG)";"Total";"0,6"
"Sabinópolis (MG)";"Total";"2,0"
"Sacramento (MG)";"Total";"-"
"Salinas (MG)";"Total";"1,4"
"Salto da Divisa (MG)";"Total";"7,9"
"Santa Bárbara (MG)";"Total";"1,0"
"Santa Bárbara do Leste (MG)";"Total";"2,7"
"Santa Bárbara do Monte Verde (MG)";"Total";"2,9"
"Santa Bárbara do Tugúrio (MG)";"Total";"-"
"Santa Cruz de Minas (MG)";"Total";"1,0"
"Santa Cruz de Salinas (MG)";"Total";"1,3"
"Santa Cruz do Escalvado (MG)";"Total";"1,0"
"Santa Efigênia de Minas (MG)";"Total";"1,3"
"Santa Fé de Minas (MG)";"Total";"2,8"
"Santa Helena de Minas (MG)";"Total";"14,4"
"Santa Juliana (MG)";"Total";"1,2"
"Santa Luzia (MG)";"Total";"1,0"
"Santa Margarida (MG)";"Total";"0,9"
"Santa Maria de Itabira (MG)";"Total";"1,3"
"Santa Maria do Salto (MG)";"Total";"2,1"
"Santa Maria do Suaçuí (MG)";"Total";"2,1"
"Santana da Vargem (MG)";"Total";"0,9"
"Santana de Cataguases (MG)";"Total";"4,2"
"Santana de Pirapama (MG)";"Total";"1,3"
"Santana do Deserto (MG)";"Total";"0,6"
"Santana do Garambéu (MG)";"Total";"0,6"
"Santana do Jacaré (MG)";"Total";"-"
"Santana do Manhuaçu (MG)";"Total";"0,3"
"Santana do Paraíso (MG)";"Total";"3,2"
"Santana do Riacho (MG)";"Total";"1,3"
"Santana dos Montes (MG)";"Total";"0,5"
"Santa Rita de Caldas (MG)";"Total";"1,0"
"Santa Rita de Jacutinga (MG)";"Total";"2,4"
"Santa Rita de Minas (MG)";"Total";"2,6"
"Santa Rita de Ibitipoca (MG)";"Total";"1,0"
"Santa Rita do Itueto (MG)";"Total";"1,0"
"Santa Rita do Sapucaí (MG)";"Total";"0,9"
"Santa Rosa da Serra (MG)";"Total";"-"
"Santa Vitória (MG)";"Total";"1,1"
"Santo Antônio do Amparo (MG)";"Total";"0,5"
"Santo Antônio do Aventureiro (MG)";"Total";"2,3"
"Santo Antônio do Grama (MG)";"Total";"1,9"
"Santo Antônio do Itambé (MG)";"Total";"1,2"
"Santo Antônio do Jacinto (MG)";"Total";"6,2"
"Santo Antônio do Monte (MG)";"Total";"1,4"
"Santo Antônio do Retiro (MG)";"Total";"2,2"
"Santo Antônio do Rio Abaixo (MG)";"Total";"3,4"
"Santo Hipólito (MG)";"Total";"0,6"
"Santos Dumont (MG)";"Total";"1,0"
"São Bento Abade (MG)";"Total";"2,6"
"São Brás do Suaçuí (MG)";"Total";"-"
"São Domingos das Dores (MG)";"Total";"-"
"São Domingos do Prata (MG)";"Total";"0,7"
"São Félix de Minas (MG)";"Total";"2,3"
"São Francisco (MG)";"Total";"1,8"
"São Francisco de Paula (MG)";"Total";"2,6"
"São Francisco de Sales (MG)";"Total";"1,2"
"São Francisco do Glória (MG)";"Total";"1,4"
"São Geraldo (MG)";"Total";"1,0"
"São Geraldo da Piedade (MG)";"Total";"1,4"
"São Geraldo do Baixio (MG)";"Total";"1,8"
"São Gonçalo do Abaeté (MG)";"Total";"1,3"
"São Gonçalo do Pará (MG)";"Total";"0,4"
"São Gonçalo do Rio Abaixo (MG)";"Total";"1,0"
"São Gonçalo do Sapucaí (MG)";"Total";"0,6"
"São Gotardo (MG)";"Total";"2,0"
"São João Batista do Glória (MG)";"Total";"0,9"
"São João da Lagoa (MG)";"Total";"1,1"
"São João da Mata (MG)";"Total";"2,7"
"São João da Ponte (MG)";"Total";"3,6"
"São João das Missões (MG)";"Total";"10,0"
"São João del Rei (MG)";"Total";"0,7"
"São João do Manhuaçu (MG)";"Total";"1,6"
"São João do Manteninha (MG)";"Total";"3,2"
"São João do Oriente (MG)";"Total";"2,0"
"São João do Pacuí (MG)";"Total";"1,5"
"São João do Paraíso (MG)";"Total";"2,2"
"São João Evangelista (MG)";"Total";"1,9"
"São João Nepomuceno (MG)";"Total";"1,6"
"São Joaquim de Bicas (MG)";"Total";"1,3"
"São José da Barra (MG)";"Total";"-"
"São José da Lapa (MG)";"Total";"0,9"
"São José da Safira (MG)";"Total";"2,4"
"São José da Varginha (MG)";"Total";"-"
"São José do Alegre (MG)";"Total";"-"
"São José do Divino (MG)";"Total";"4,3"
"São José do Goiabal (MG)";"Total";"1,4"
"São José do Jacuri (MG)";"Total";"1,5"
"São José do Mantimento (MG)";"Total";"2,4"
"São Lourenço (MG)";"Total";"1,3"
"São Miguel do Anta (MG)";"Total";"1,5"
"São Pedro da União (MG)";"Total";"1,8"
"São Pedro dos Ferros (MG)";"Total";"3,3"
"São Pedro do Suaçuí (MG)";"Total";"2,0"
"São Romão (MG)";"Total";"1,7"
"São Roque de Minas (MG)";"Total";"0,3"
"São Sebastião da Bela Vista (MG)";"Total";"1,8"
"São Sebastião da Vargem Alegre (MG)";"Total";"0,5"
"São Sebastião do Anta (MG)";"Total";"1,3"
"São Sebastião do Maranhão (MG)";"Total";"2,1"
"São Sebastião do Oeste (MG)";"Total";"-"
"São Sebastião do Paraíso (MG)";"Total";"1,2"
"São Sebastião do Rio Preto (MG)";"Total";"1,1"
"São Sebastião do Rio Verde (MG)";"Total";"0,5"
"São Tiago (MG)";"Total";"0,9"
"São Tomás de Aquino (MG)";"Total";"1,7"
"São Tomé das Letras (MG)";"Total";"0,6"
"São Vicente de Minas (MG)";"Total";"0,9"
"Sapucaí-Mirim (MG)";"Total";"1,2"
"Sardoá (MG)";"Total";"2,9"
"Sarzedo (MG)";"Total";"0,8"
"Setubinha (MG)";"Total";"2,5"
"Sem-Peixe (MG)";"Total";"0,8"
"Senador Amaral (MG)";"Total";"0,2"
"Senador Cortes (MG)";"Total";"-"
"Senador Firmino (MG)";"Total";"1,8"
"Senador José Bento (MG)";"Total";"-"
"Senador Modestino Gonçalves (MG)";"Total";"2,0"
"Senhora de Oliveira (MG)";"Total";"1,3"
"Senhora do Porto (MG)";"Total";"4,6"
"Senhora dos Remédios (MG)";"Total";"1,8"
"Sericita (MG)";"Total";"2,0"
"Seritinga (MG)";"Total";"-"
"Serra Azul de Minas (MG)";"Total";"8,0"
"Serra da Saudade (MG)";"Total";"-"
"Serra dos Aimorés (MG)";"Total";"2,4"
"Serra do Salitre (MG)";"Total";"1,0"
"Serrania (MG)";"Total";"1,4"
"Serranópolis de Minas (MG)";"Total";"1,5"
"Serranos (MG)";"Total";"1,6"
"Serro (MG)";"Total";"1,8"
"Sete Lagoas (MG)";"Total";"1,0"
"Silveirânia (MG)";"Total";"2,2"
"Silvianópolis (MG)";"Total";"1,0"
"Simão Pereira (MG)";"Total";"2,9"
"Simonésia (MG)";"Total";"1,2"
"Sobrália (MG)";"Total";"2,9"
"Soledade de Minas (MG)";"Total";"2,4"
"Tabuleiro (MG)";"Total";"2,0"
"Taiobeiras (MG)";"Total";"1,8"
"Taparuba (MG)";"Total";"0,6"
"Tapira (MG)";"Total";"0,7"
"Tapiraí (MG)";"Total";"1,8"
"Taquaraçu de Minas (MG)";"Total";"1,1"
"Tarumirim (MG)";"Total";"3,6"
"Teixeiras (MG)";"Total";"1,2"
"Teófilo Otoni (MG)";"Total";"2,0"
"Timóteo (MG)";"Total";"0,3"
"Tiradentes (MG)";"Total";"0,4"
"Tiros (MG)";"Total";"0,3"
"Tocantins (MG)";"Total";"2,2"
"Tocos do Moji (MG)";"Total";"0,8"
"Toledo (MG)";"Total";"0,5"
"Tombos (MG)";"Total";"2,3"
"Três Corações (MG)";"Total";"1,4"
"Três Marias (MG)";"Total";"0,4"
"Três Pontas (MG)";"Total";"1,0"
"Tumiritinga (MG)";"Total";"3,1"
"Tupaciguara (MG)";"Total";"1,5"
"Turmalina (MG)";"Total";"0,9"
"Turvolândia (MG)";"Total";"2,4"
"Ubá (MG)";"Total";"1,1"
"Ubaí (MG)";"Total";"5,0"
"Ubaporanga (MG)";"Total";"2,0"
"Uberaba (MG)";"Total";"0,9"
"Uberlândia (MG)";"Total";"0,9"
"Umburatiba (MG)";"Total";"4,5"
"Unaí (MG)";"Total";"1,3"
"União de Minas (MG)";"Total";"0,6"
"Uruana de Minas (MG)";"Total";"1,3"
"Urucânia (MG)";"Total";"3,3"
"Urucuia (MG)";"Total";"1,7"
"Vargem Alegre (MG)";"Total";"0,9"
"Vargem Bonita (MG)";"Total";"0,8"
"Vargem Grande do Rio Pardo (MG)";"Total";"3,1"
"Varginha (MG)";"Total";"0,5"
"Varjão de Minas (MG)";"Total";"0,4"
"Várzea da Palma (MG)";"Total";"1,1"
"Varzelândia (MG)";"Total";"1,4"
"Vazante (MG)";"Total";"1,2"
"Verdelândia (MG)";"Total";"7,2"
"Veredinha (MG)";"Total";"1,1"
"Veríssimo (MG)";"Total";"1,0"
"Vermelho Novo (MG)";"Total";"-"
"Vespasiano (MG)";"Total";"0,8"
"Viçosa (MG)";"Total";"1,0"
"Vieiras (MG)";"Total";"0,3"
"Mathias Lobato (MG)";"Total";"0,3"
"Virgem da Lapa (MG)";"Total";"3,1"
"Virgínia (MG)";"Total";"-"
"Virginópolis (MG)";"Total";"1,6"
"Virgolândia (MG)";"Total";"1,9"
"Visconde do Rio Branco (MG)";"Total";"3,1"
"Volta Grande (MG)";"Total";"1,6"
"Wenceslau Braz (MG)";"Total";"1,8"
"Afonso Cláudio (ES)";"Total";"1,2"
"Águia Branca (ES)";"Total";"1,0"
"Água Doce do Norte (ES)";"Total";"3,6"
"Alegre (ES)";"Total";"3,2"
"Alfredo Chaves (ES)";"Total";"1,8"
"Alto Rio Novo (ES)";"Total";"1,2"
"Anchieta (ES)";"Total";"1,8"
"Apiacá (ES)";"Total";"2,2"
"Aracruz (ES)";"Total";"1,0"
"Atílio Vivácqua (ES)";"Total";"0,5"
"Baixo Guandu (ES)";"Total";"1,4"
"Barra de São Francisco (ES)";"Total";"1,8"
"Boa Esperança (ES)";"Total";"1,1"
"Bom Jesus do Norte (ES)";"Total";"1,4"
"Brejetuba (ES)";"Total";"1,2"
"Cachoeiro de Itapemirim (ES)";"Total";"1,5"
"Cariacica (ES)";"Total";"1,6"
"Castelo (ES)";"Total";"1,2"
"Colatina (ES)";"Total";"1,9"
"Conceição da Barra (ES)";"Total";"1,5"
"Conceição do Castelo (ES)";"Total";"0,9"
"Divino de São Lourenço (ES)";"Total";"-"
"Domingos Martins (ES)";"Total";"0,9"
"Dores do Rio Preto (ES)";"Total";"1,2"
"Ecoporanga (ES)";"Total";"2,5"
"Fundão (ES)";"Total";"1,6"
"Governador Lindenberg (ES)";"Total";"1,1"
"Guaçuí (ES)";"Total";"2,9"
"Guarapari (ES)";"Total";"1,3"
"Ibatiba (ES)";"Total";"1,1"
"Ibiraçu (ES)";"Total";"1,9"
"Ibitirama (ES)";"Total";"3,5"
"Iconha (ES)";"Total";"1,1"
"Irupi (ES)";"Total";"2,1"
"Itaguaçu (ES)";"Total";"0,9"
"Itapemirim (ES)";"Total";"2,1"
"Itarana (ES)";"Total";"-"
"Iúna (ES)";"Total";"1,9"
"Jaguaré (ES)";"Total";"0,5"
"Jerônimo Monteiro (ES)";"Total";"2,7"
"João Neiva (ES)";"Total";"1,5"
"Laranja da Terra (ES)";"Total";"0,4"
"Linhares (ES)";"Total";"2,5"
"Mantenópolis (ES)";"Total";"1,3"
"Marataízes (ES)";"Total";"2,4"
"Marechal Floriano (ES)";"Total";"1,1"
"Marilândia (ES)";"Total";"1,1"
"Mimoso do Sul (ES)";"Total";"2,0"
"Montanha (ES)";"Total";"2,3"
"Mucurici (ES)";"Total";"1,9"
"Muniz Freire (ES)";"Total";"0,3"
"Muqui (ES)";"Total";"2,4"
"Nova Venécia (ES)";"Total";"1,3"
"Pancas (ES)";"Total";"1,4"
"Pedro Canário (ES)";"Total";"1,7"
"Pinheiros (ES)";"Total";"1,6"
"Piúma (ES)";"Total";"1,5"
"Ponto Belo (ES)";"Total";"2,4"
"Presidente Kennedy (ES)";"Total";"3,0"
"Rio Bananal (ES)";"Total";"1,9"
"Rio Novo do Sul (ES)";"Total";"2,1"
"Santa Leopoldina (ES)";"Total";"2,1"
"Santa Maria de Jetibá (ES)";"Total";"1,1"
"Santa Teresa (ES)";"Total";"1,3"
"São Domingos do Norte (ES)";"Total";"2,8"
"São Gabriel da Palha (ES)";"Total";"1,2"
"São José do Calçado (ES)";"Total";"1,5"
"São Mateus (ES)";"Total";"1,9"
"São Roque do Canaã (ES)";"Total";"1,0"
"Serra (ES)";"Total";"1,4"
"Sooretama (ES)";"Total";"2,7"
"Vargem Alta (ES)";"Total";"0,8"
"Venda Nova do Imigrante (ES)";"Total";"0,9"
"Viana (ES)";"Total";"2,2"
"Vila Pavão (ES)";"Total";"0,8"
"Vila Valério (ES)";"Total";"1,5"
"Vila Velha (ES)";"Total";"1,3"
"Vitória (ES)";"Total";"0,9"
"Angra dos Reis (RJ)";"Total";"1,3"
"Aperibé (RJ)";"Total";"2,3"
"Araruama (RJ)";"Total";"1,3"
"Areal (RJ)";"Total";"2,6"
"Armação dos Búzios (RJ)";"Total";"1,0"
"Arraial do Cabo (RJ)";"Total";"0,1"
"Barra do Piraí (RJ)";"Total";"1,1"
"Barra Mansa (RJ)";"Total";"1,0"
"Belford Roxo (RJ)";"Total";"2,5"
"Bom Jardim (RJ)";"Total";"1,3"
"Bom Jesus do Itabapoana (RJ)";"Total";"1,5"
"Cabo Frio (RJ)";"Total";"1,4"
"Cachoeiras de Macacu (RJ)";"Total";"1,1"
"Cambuci (RJ)";"Total";"0,6"
"Carapebus (RJ)";"Total";"1,7"
"Comendador Levy Gasparian (RJ)";"Total";"0,6"
"Campos dos Goytacazes (RJ)";"Total";"2,6"
"Cantagalo (RJ)";"Total";"1,5"
"Cardoso Moreira (RJ)";"Total";"2,7"
"Carmo (RJ)";"Total";"2,3"
"Casimiro de Abreu (RJ)";"Total";"0,3"
"Conceição de Macabu (RJ)";"Total";"3,3"
"Cordeiro (RJ)";"Total";"1,7"
"Duas Barras (RJ)";"Total";"1,4"
"Duque de Caxias (RJ)";"Total";"1,9"
"Engenheiro Paulo de Frontin (RJ)";"Total";"1,3"
"Guapimirim (RJ)";"Total";"3,9"
"Iguaba Grande (RJ)";"Total";"1,1"
"Itaboraí (RJ)";"Total";"1,2"
"Itaguaí (RJ)";"Total";"1,6"
"Italva (RJ)";"Total";"2,1"
"Itaocara (RJ)";"Total";"1,3"
"Itaperuna (RJ)";"Total";"1,8"
"Itatiaia (RJ)";"Total";"1,6"
"Japeri (RJ)";"Total";"2,2"
"Laje do Muriaé (RJ)";"Total";"1,9"
"Macaé (RJ)";"Total";"0,9"
"Macuco (RJ)";"Total";"2,1"
"Magé (RJ)";"Total";"1,7"
"Mangaratiba (RJ)";"Total";"1,5"
"Maricá (RJ)";"Total";"1,8"
"Mendes (RJ)";"Total";"2,0"
"Mesquita (RJ)";"Total";"1,7"
"Miguel Pereira (RJ)";"Total";"0,5"
"Miracema (RJ)";"Total";"1,9"
"Natividade (RJ)";"Total";"1,4"
"Nilópolis (RJ)";"Total";"1,1"
"Niterói (RJ)";"Total";"1,5"
"Nova Friburgo (RJ)";"Total";"1,3"
"Nova Iguaçu (RJ)";"Total";"1,9"
"Paracambi (RJ)";"Total";"0,8"
"Paraíba do Sul (RJ)";"Total";"0,6"
"Paraty (RJ)";"Total";"2,1"
"Paty do Alferes (RJ)";"Total";"2,6"
"Petrópolis (RJ)";"Total";"0,7"
"Pinheiral (RJ)";"Total";"1,7"
"Piraí (RJ)";"Total";"1,7"
"Porciúncula (RJ)";"Total";"0,4"
"Porto Real (RJ)";"Total";"1,4"
"Quatis (RJ)";"Total";"1,2"
"Queimados (RJ)";"Total";"3,1"
"Quissamã (RJ)";"Total";"2,0"
"Resende (RJ)";"Total";"0,8"
"Rio Bonito (RJ)";"Total";"0,8"
"Rio Claro (RJ)";"Total";"0,8"
"Rio das Flores (RJ)";"Total";"0,7"
"Rio das Ostras (RJ)";"Total";"1,0"
"Rio de Janeiro (RJ)";"Total";"1,5"
"Santa Maria Madalena (RJ)";"Total";"2,3"
"Santo Antônio de Pádua (RJ)";"Total";"0,5"
"São Francisco de Itabapoana (RJ)";"Total";"2,5"
"São Fidélis (RJ)";"Total";"0,9"
"São Gonçalo (RJ)";"Total";"1,4"
"São João da Barra (RJ)";"Total";"1,9"
"São João de Meriti (RJ)";"Total";"1,9"
"São José de Ubá (RJ)";"Total";"1,2"
"São José do Vale do Rio Preto (RJ)";"Total";"1,7"
"São Pedro da Aldeia (RJ)";"Total";"1,5"
"São Sebastião do Alto (RJ)";"Total";"4,1"
"Sapucaia (RJ)";"Total";"3,8"
"Saquarema (RJ)";"Total";"0,8"
"Seropédica (RJ)";"Total";"2,0"
"Silva Jardim (RJ)";"Total";"1,8"
"Sumidouro (RJ)";"Total";"1,6"
"Tanguá (RJ)";"Total";"0,5"
"Teresópolis (RJ)";"Total";"1,3"
"Trajano de Moraes (RJ)";"Total";"0,9"
"Três Rios (RJ)";"Total";"1,1"
"Valença (RJ)";"Total";"1,4"
"Varre-Sai (RJ)";"Total";"1,2"
"Vassouras (RJ)";"Total";"2,5"
"Volta Redonda (RJ)";"Total";"0,5"
"Adamantina (SP)";"Total";"0,7"
"Adolfo (SP)";"Total";"1,7"
"Aguaí (SP)";"Total";"0,9"
"Águas da Prata (SP)";"Total";"0,6"
"Águas de Lindóia (SP)";"Total";"1,2"
"Águas de Santa Bárbara (SP)";"Total";"0,4"
"Águas de São Pedro (SP)";"Total";"0,8"
"Agudos (SP)";"Total";"0,5"
"Alambari (SP)";"Total";"0,5"
"Alfredo Marcondes (SP)";"Total";"0,8"
"Altair (SP)";"Total";"1,2"
"Altinópolis (SP)";"Total";"0,2"
"Alto Alegre (SP)";"Total";"2,8"
"Alumínio (SP)";"Total";"0,8"
"Álvares Florence (SP)";"Total";"-"
"Álvares Machado (SP)";"Total";"0,9"
"Álvaro de Carvalho (SP)";"Total";"-"
"Alvinlândia (SP)";"Total";"-"
"Americana (SP)";"Total";"1,1"
"Américo Brasiliense (SP)";"Total";"0,5"
"Américo de Campos (SP)";"Total";"0,3"
"Amparo (SP)";"Total";"0,5"
"Analândia (SP)";"Total";"0,8"
"Andradina (SP)";"Total";"1,5"
"Angatuba (SP)";"Total";"0,9"
"Anhembi (SP)";"Total";"0,8"
"Anhumas (SP)";"Total";"1,7"
"Aparecida (SP)";"Total";"0,8"
"Aparecida d'Oeste (SP)";"Total";"-"
"Apiaí (SP)";"Total";"0,7"
"Araçariguama (SP)";"Total";"2,3"
"Araçatuba (SP)";"Total";"0,9"
"Araçoiaba da Serra (SP)";"Total";"1,1"
"Aramina (SP)";"Total";"-"
"Arandu (SP)";"Total";"1,0"
"Arapeí (SP)";"Total";"0,3"
"Araraquara (SP)";"Total";"0,8"
"Araras (SP)";"Total";"0,8"
"Arco-Íris (SP)";"Total";"1,9"
"Arealva (SP)";"Total";"1,6"
"Areias (SP)";"Total";"1,3"
"Areiópolis (SP)";"Total";"0,9"
"Ariranha (SP)";"Total";"0,5"
"Artur Nogueira (SP)";"Total";"1,3"
"Arujá (SP)";"Total";"0,9"
"Aspásia (SP)";"Total";"2,5"
"Assis (SP)";"Total";"0,9"
"Atibaia (SP)";"Total";"1,0"
"Auriflama (SP)";"Total";"0,2"
"Avaí (SP)";"Total";"0,4"
"Avanhandava (SP)";"Total";"2,3"
"Avaré (SP)";"Total";"0,8"
"Bady Bassitt (SP)";"Total";"0,3"
"Balbinos (SP)";"Total";"-"
"Bálsamo (SP)";"Total";"1,3"
"Bananal (SP)";"Total";"0,4"
"Barão de Antonina (SP)";"Total";"0,4"
"Barbosa (SP)";"Total";"1,9"
"Bariri (SP)";"Total";"1,1"
"Barra Bonita (SP)";"Total";"1,1"
"Barra do Chapéu (SP)";"Total";"0,7"
"Barra do Turvo (SP)";"Total";"2,3"
"Barretos (SP)";"Total";"0,9"
"Barrinha (SP)";"Total";"1,7"
"Barueri (SP)";"Total";"1,1"
"Bastos (SP)";"Total";"1,1"
"Batatais (SP)";"Total";"0,9"
"Bauru (SP)";"Total";"0,8"
"Bebedouro (SP)";"Total";"1,4"
"Bento de Abreu (SP)";"Total";"0,7"
"Bernardino de Campos (SP)";"Total";"0,3"
"Bertioga (SP)";"Total";"0,9"
"Bilac (SP)";"Total";"0,6"
"Birigui (SP)";"Total";"0,8"
"Biritiba Mirim (SP)";"Total";"1,7"
"Boa Esperança do Sul (SP)";"Total";"1,6"
"Bocaina (SP)";"Total";"1,2"
"Bofete (SP)";"Total";"1,2"
"Boituva (SP)";"Total";"0,8"
"Bom Jesus dos Perdões (SP)";"Total";"1,2"
"Bom Sucesso de Itararé (SP)";"Total";"1,1"
"Borá (SP)";"Total";"-"
"Boracéia (SP)";"Total";"1,0"
"Borborema (SP)";"Total";"0,5"
"Borebi (SP)";"Total";"1,5"
"Botucatu (SP)";"Total";"0,7"
"Bragança Paulista (SP)";"Total";"1,0"
"Braúna (SP)";"Total";"-"
"Brejo Alegre (SP)";"Total";"1,5"
"Brodowski (SP)";"Total";"1,5"
"Brotas (SP)";"Total";"1,1"
"Buri (SP)";"Total";"1,0"
"Buritama (SP)";"Total";"0,5"
"Buritizal (SP)";"Total";"0,8"
"Cabrália Paulista (SP)";"Total";"1,2"
